Year,GlobalTempAnomaly,CO2Concentration,OceanHeatContent,SeaLevelRise
1998.8821917808218,0.631,367.26,34.34,47.08
1998.8849315068494,0.608,367.23,34.36,47.08
1998.8876712328768,0.637,367.22,34.36,47.09
1998.890410958904,0.611,367.2,34.34,47.09
1998.8931506849315,0.608,367.28,34.36,47.09
1998.8958904109588,0.619,367.18,34.35,47.1
1998.8986301369864,0.611,367.17,34.37,47.1
1998.9013698630138,0.632,367.25,34.35,47.1
1998.9041095890411,0.615,367.26,34.41,47.1
1998.9068493150685,0.639,367.4,34.41,47.11
1998.9095890410958,0.619,367.3,34.39,47.11
1998.9123287671232,0.599,367.34,34.4,47.11
1998.9150684931508,0.623,367.3,34.4,47.12
1998.9178082191781,0.618,367.29,34.4,47.12
1998.9205479452055,0.589,367.3,34.4,47.12
1998.9232876712329,0.617,367.32,34.41,47.12
1998.9260273972602,0.603,367.33,34.4,47.13
1998.9287671232876,0.611,367.37,34.4,47.13
1998.9315068493152,0.619,367.35,34.4,47.13
1998.9342465753425,0.61,367.3,34.4,47.13
1998.9369863013699,0.568,367.27,34.41,47.14
1998.9397260273972,0.615,367.34,34.39,47.14
1998.9424657534246,0.623,367.34,34.4,47.14
1998.945205479452,0.628,367.22,34.41,47.15
1998.9479452054795,0.563,367.31,34.39,47.15
1998.9506849315069,0.596,367.27,34.4,47.15
1998.9534246575342,0.616,367.31,34.4,47.15
1998.9561643835616,0.587,367.26,34.39,47.16
1998.958904109589,0.597,367.28,34.39,47.16
1998.9616438356165,0.589,367.29,34.4,47.16
1998.964383561644,0.587,367.31,34.4,47.16
1998.9671232876713,0.613,367.28,34.42,47.17
1998.9698630136986,0.602,367.32,34.39,47.17
1998.972602739726,0.603,367.33,34.42,47.17
1998.9753424657533,0.594,367.34,34.39,47.18
1998.978082191781,0.642,367.3,34.42,47.18
1998.9808219178083,0.601,367.25,34.39,47.18
1998.9835616438356,0.594,367.3,34.39,47.18
1998.986301369863,0.607,367.38,34.46,47.19
1998.9890410958903,0.581,367.35,34.4,47.19
1998.9917808219177,0.635,367.32,34.4,47.19
1998.9945205479453,0.586,367.36,34.4,47.19
1998.9972602739726,0.627,367.37,34.41,47.2
1999.0,0.602,367.25,34.39,47.2
1999.0027397260274,0.375,367.82,35.56,48.5
1999.0054794520547,0.381,367.73,35.56,48.51
1999.0082191780823,0.375,367.9,35.55,48.51
1999.0109589041097,0.376,367.85,35.53,48.51
1999.013698630137,0.35,367.81,35.53,48.51
1999.0164383561644,0.369,367.84,35.55,48.52
1999.0191780821917,0.412,367.93,35.56,48.52
1999.021917808219,0.376,367.92,35.55,48.52
1999.0246575342467,0.388,367.78,35.55,48.52
1999.027397260274,0.379,367.91,35.54,48.53
1999.0301369863014,0.37,367.81,35.53,48.53
1999.0328767123287,0.387,367.77,35.56,48.53
1999.035616438356,0.395,367.87,35.53,48.54
1999.0383561643835,0.408,367.81,35.54,48.54
1999.041095890411,0.359,367.82,35.54,48.54
1999.0438356164384,0.404,367.78,35.56,48.54
1999.0465753424658,0.353,367.76,35.55,48.55
1999.0493150684931,0.345,367.87,35.57,48.55
1999.0520547945205,0.391,367.81,35.55,48.55
1999.054794520548,0.376,367.82,35.56,48.55
1999.0575342465754,0.365,367.85,35.55,48.56
1999.0602739726028,0.387,367.88,35.56,48.56
1999.0630136986301,0.358,367.82,35.55,48.56
1999.0657534246575,0.374,367.89,35.56,48.57
1999.0684931506848,0.354,367.86,35.54,48.57
1999.0712328767124,0.379,367.8,35.54,48.57
1999.0739726027398,0.364,367.83,35.56,48.57
1999.0767123287671,0.381,367.83,35.55,48.58
1999.0794520547945,0.411,367.78,35.55,48.58
1999.0821917808219,0.393,368.01,35.6,48.58
1999.0849315068492,0.373,367.9,35.6,48.58
1999.0876712328768,0.35,367.92,35.6,48.59
1999.0904109589042,0.385,367.94,35.58,48.59
1999.0931506849315,0.373,367.95,35.59,48.59
1999.0958904109589,0.366,367.89,35.59,48.6
1999.0986301369862,0.426,367.95,35.6,48.6
1999.1013698630136,0.377,367.93,35.58,48.6
1999.1041095890412,0.377,367.97,35.59,48.6
1999.1068493150685,0.39,367.91,35.59,48.61
1999.109589041096,0.391,367.95,35.61,48.61
1999.1123287671232,0.383,367.91,35.59,48.61
1999.1150684931506,0.361,367.96,35.59,48.62
1999.1178082191782,0.342,367.92,35.6,48.62
1999.1205479452055,0.413,367.91,35.62,48.62
1999.123287671233,0.374,367.9,35.6,48.62
1999.1260273972603,0.38,368.0,35.59,48.63
1999.1287671232876,0.366,367.87,35.6,48.63
1999.131506849315,0.355,367.96,35.6,48.63
1999.1342465753426,0.384,368.0,35.59,48.63
1999.13698630137,0.391,367.94,35.59,48.64
1999.1397260273973,0.396,367.95,35.6,48.64
1999.1424657534246,0.389,367.91,35.6,48.64
1999.145205479452,0.381,368.01,35.6,48.65
1999.1479452054793,0.371,367.97,35.6,48.65
1999.150684931507,0.362,367.89,35.61,48.65
1999.1534246575343,0.384,367.94,35.58,48.65
1999.1561643835616,0.371,367.96,35.59,48.66
1999.158904109589,0.347,367.98,35.61,48.66
1999.1616438356164,0.409,367.88,35.6,48.66
1999.164383561644,0.343,368.07,35.65,48.66
1999.1671232876713,0.379,368.06,35.63,48.67
1999.1698630136987,0.378,368.05,35.64,48.67
1999.172602739726,0.376,368.09,35.65,48.67
1999.1753424657534,0.346,368.15,35.64,48.68
1999.1780821917807,0.41,367.97,35.64,48.68
1999.1808219178083,0.352,368.07,35.67,48.68
1999.1835616438357,0.399,368.09,35.66,48.68
1999.186301369863,0.394,368.09,35.65,48.69
1999.1890410958904,0.398,368.07,35.65,48.69
1999.1917808219177,0.377,368.03,35.64,48.69
1999.194520547945,0.362,368.04,35.66,48.69
1999.1972602739727,0.36,368.05,35.65,48.7
1999.2,0.359,367.94,35.66,48.7
1999.2027397260274,0.399,368.14,35.66,48.7
1999.2054794520548,0.419,368.03,35.64,48.71
1999.2082191780821,0.39,368.0,35.66,48.71
1999.2109589041097,0.366,367.97,35.67,48.71
1999.213698630137,0.385,368.1,35.66,48.71
1999.2164383561644,0.399,368.02,35.64,48.72
1999.2191780821918,0.372,367.99,35.65,48.72
1999.2219178082191,0.4,368.05,35.63,48.72
1999.2246575342465,0.349,368.0,35.67,48.72
1999.227397260274,0.42,368.08,35.66,48.73
1999.2301369863014,0.359,368.17,35.64,48.73
1999.2328767123288,0.368,368.09,35.65,48.73
1999.2356164383561,0.402,367.99,35.65,48.74
1999.2383561643835,0.387,367.98,35.63,48.74
1999.2410958904109,0.411,367.93,35.64,48.74
1999.2438356164384,0.393,367.97,35.66,48.74
1999.2465753424658,0.372,368.13,35.71,48.75
1999.2493150684932,0.425,368.11,35.71,48.75
1999.2520547945205,0.408,368.19,35.72,48.75
1999.2547945205479,0.377,368.1,35.7,48.75
1999.2575342465752,0.385,368.05,35.7,48.76
1999.2602739726028,0.366,368.1,35.7,48.76
1999.2630136986302,0.382,368.17,35.71,48.76
1999.2657534246575,0.364,368.2,35.69,48.77
1999.268493150685,0.417,368.11,35.71,48.77
1999.2712328767122,0.348,368.11,35.72,48.77
1999.2739726027398,0.389,368.15,35.7,48.77
1999.2767123287672,0.408,368.12,35.69,48.78
1999.2794520547945,0.393,368.12,35.71,48.78
1999.282191780822,0.398,368.2,35.7,48.78
1999.2849315068493,0.369,368.09,35.71,48.78
1999.2876712328766,0.4,368.25,35.71,48.79
1999.2904109589042,0.364,368.14,35.69,48.79
1999.2931506849316,0.419,368.21,35.69,48.79
1999.295890410959,0.416,368.1,35.7,48.8
1999.2986301369863,0.372,368.15,35.69,48.8
1999.3013698630136,0.375,368.19,35.68,48.8
1999.304109589041,0.376,368.22,35.69,48.8
1999.3068493150686,0.381,368.2,35.7,48.81
1999.309589041096,0.332,368.18,35.7,48.81
1999.3123287671233,0.376,368.07,35.71,48.81
1999.3150684931506,0.379,368.07,35.68,48.82
1999.317808219178,0.404,368.15,35.71,48.82
1999.3205479452056,0.39,368.15,35.71,48.82
1999.323287671233,0.374,368.17,35.7,48.82
1999.3260273972603,0.362,368.1,35.72,48.83
1999.3287671232877,0.349,368.2,35.76,48.83
1999.331506849315,0.385,368.19,35.75,48.83
1999.3342465753424,0.397,368.14,35.75,48.83
1999.33698630137,0.386,368.12,35.75,48.84
1999.3397260273973,0.385,368.2,35.75,48.84
1999.3424657534247,0.361,368.19,35.75,48.84
1999.345205479452,0.361,368.24,35.75,48.85
1999.3479452054794,0.397,368.22,35.75,48.85
1999.3506849315067,0.381,368.2,35.75,48.85
1999.3534246575343,0.384,368.19,35.75,48.85
1999.3561643835617,0.358,368.12,35.74,48.86
1999.358904109589,0.386,368.26,35.75,48.86
1999.3616438356164,0.354,368.15,35.75,48.86
1999.3643835616438,0.369,368.24,35.74,48.86
1999.3671232876711,0.379,368.31,35.74,48.87
1999.3698630136987,0.345,368.09,35.75,48.87
1999.372602739726,0.376,368.18,35.74,48.87
1999.3753424657534,0.355,368.17,35.74,48.88
1999.3780821917808,0.396,368.23,35.75,48.88
1999.3808219178081,0.404,368.22,35.75,48.88
1999.3835616438357,0.414,368.21,35.76,48.88
1999.386301369863,0.412,368.22,35.76,48.89
1999.3890410958904,0.367,368.26,35.75,48.89
1999.3917808219178,0.365,368.14,35.75,48.89
1999.3945205479451,0.357,368.29,35.76,48.89
1999.3972602739725,0.421,368.21,35.74,48.9
1999.4,0.384,368.26,35.76,48.9
1999.4027397260274,0.378,368.26,35.75,48.9
1999.4054794520548,0.358,368.32,35.73,48.91
1999.4082191780822,0.388,368.29,35.75,48.91
1999.4109589041095,0.413,368.28,35.81,48.91
1999.4136986301369,0.341,368.35,35.81,48.91
1999.4164383561645,0.379,368.38,35.78,48.92
1999.4191780821918,0.411,368.32,35.8,48.92
1999.4219178082192,0.35,368.24,35.8,48.92
1999.4246575342465,0.381,368.28,35.8,48.92
1999.427397260274,0.395,368.33,35.82,48.93
1999.4301369863015,0.416,368.3,35.8,48.93
1999.4328767123288,0.379,368.27,35.8,48.93
1999.4356164383562,0.386,368.38,35.8,48.94
1999.4383561643835,0.392,368.27,35.82,48.94
1999.441095890411,0.381,368.33,35.8,48.94
1999.4438356164383,0.329,368.37,35.81,48.94
1999.4465753424658,0.353,368.32,35.79,48.95
1999.4493150684932,0.396,368.2,35.8,48.95
1999.4520547945206,0.37,368.31,35.79,48.95
1999.454794520548,0.4,368.29,35.81,48.95
1999.4575342465753,0.369,368.33,35.79,48.96
1999.4602739726026,0.374,368.27,35.8,48.96
1999.4630136986302,0.361,368.3,35.82,48.96
1999.4657534246576,0.391,368.29,35.8,48.97
1999.468493150685,0.42,368.33,35.81,48.97
1999.4712328767123,0.389,368.38,35.8,48.97
1999.4739726027397,0.38,368.3,35.8,48.97
1999.4767123287672,0.365,368.29,35.81,48.98
1999.4794520547946,0.35,368.41,35.79,48.98
1999.482191780822,0.387,368.41,35.81,48.98
1999.4849315068493,0.393,368.32,35.79,48.98
1999.4876712328767,0.333,368.29,35.8,48.99
1999.490410958904,0.359,368.34,35.81,48.99
1999.4931506849316,0.37,368.42,35.84,48.99
1999.495890410959,0.333,368.44,35.86,49.0
1999.4986301369863,0.361,368.4,35.84,49.0
1999.5013698630137,0.342,368.44,35.84,49.0
1999.504109589041,0.396,368.4,35.84,49.0
1999.5068493150684,0.384,368.47,35.83,49.01
1999.509589041096,0.394,368.42,35.84,49.01
1999.5123287671233,0.38,368.47,35.86,49.01
1999.5150684931507,0.368,368.44,35.87,49.02
1999.517808219178,0.389,368.48,35.85,49.02
1999.5205479452054,0.355,368.47,35.86,49.02
1999.5232876712328,0.356,368.45,35.84,49.02
1999.5260273972603,0.383,368.3,35.85,49.03
1999.5287671232877,0.406,368.47,35.86,49.03
1999.531506849315,0.421,368.44,35.85,49.03
1999.5342465753424,0.383,368.42,35.85,49.03
1999.5369863013698,0.364,368.48,35.84,49.04
1999.5397260273974,0.337,368.46,35.86,49.04
1999.5424657534247,0.347,368.38,35.85,49.04
1999.545205479452,0.412,368.41,35.85,49.05
1999.5479452054794,0.394,368.47,35.85,49.05
1999.5506849315068,0.386,368.43,35.87,49.05
1999.5534246575342,0.381,368.42,35.87,49.05
1999.5561643835617,0.37,368.48,35.85,49.06
1999.558904109589,0.374,368.44,35.87,49.06
1999.5616438356165,0.367,368.39,35.83,49.06
1999.5643835616438,0.369,368.44,35.83,49.06
1999.5671232876712,0.378,368.47,35.84,49.07
1999.5698630136985,0.37,368.41,35.86,49.07
1999.572602739726,0.341,368.47,35.85,49.07
1999.5753424657535,0.393,368.52,35.92,49.08
1999.5780821917808,0.366,368.51,35.9,49.08
1999.5808219178082,0.347,368.54,35.88,49.08
1999.5835616438355,0.317,368.59,35.91,49.08
1999.5863013698631,0.375,368.57,35.91,49.09
1999.5890410958905,0.386,368.64,35.9,49.09
1999.5917808219178,0.369,368.53,35.89,49.09
1999.5945205479452,0.388,368.5,35.9,49.09
1999.5972602739726,0.378,368.49,35.9,49.1
1999.6,0.361,368.59,35.9,49.1
1999.6027397260275,0.355,368.47,35.91,49.1
1999.6054794520549,0.381,368.55,35.89,49.11
1999.6082191780822,0.334,368.48,35.89,49.11
1999.6109589041096,0.376,368.5,35.89,49.11
1999.613698630137,0.367,368.58,35.9,49.11
1999.6164383561643,0.409,368.49,35.91,49.12
1999.6191780821919,0.376,368.52,35.91,49.12
1999.6219178082192,0.379,368.51,35.89,49.12
1999.6246575342466,0.402,368.58,35.91,49.12
1999.627397260274,0.352,368.49,35.9,49.13
1999.6301369863013,0.409,368.5,35.89,49.13
1999.6328767123289,0.392,368.54,35.9,49.13
1999.6356164383562,0.4,368.52,35.89,49.14
1999.6383561643836,0.351,368.54,35.92,49.14
1999.641095890411,0.424,368.59,35.89,49.14
1999.6438356164383,0.348,368.5,35.9,49.14
1999.6465753424657,0.396,368.6,35.89,49.15
1999.6493150684933,0.369,368.61,35.9,49.15
1999.6520547945206,0.39,368.67,35.91,49.15
1999.654794520548,0.392,368.57,35.9,49.15
1999.6575342465753,0.363,368.62,35.94,49.16
1999.6602739726027,0.376,368.65,35.97,49.16
1999.66301369863,0.384,368.55,35.95,49.16
1999.6657534246576,0.4,368.61,35.95,49.17
1999.668493150685,0.383,368.59,35.96,49.17
1999.6712328767123,0.377,368.66,35.95,49.17
1999.6739726027397,0.401,368.6,35.95,49.17
1999.676712328767,0.36,368.58,35.96,49.18
1999.6794520547944,0.345,368.69,35.94,49.18
1999.682191780822,0.381,368.55,35.95,49.18
1999.6849315068494,0.38,368.65,35.95,49.18
1999.6876712328767,0.428,368.64,35.95,49.19
1999.690410958904,0.364,368.61,35.94,49.19
1999.6931506849314,0.356,368.65,35.96,49.19
1999.695890410959,0.39,368.69,35.96,49.2
1999.6986301369864,0.393,368.57,35.95,49.2
1999.7013698630137,0.365,368.7,35.95,49.2
1999.704109589041,0.338,368.57,35.95,49.2
1999.7068493150684,0.359,368.64,35.97,49.21
1999.7095890410958,0.351,368.7,35.95,49.21
1999.7123287671234,0.334,368.68,35.95,49.21
1999.7150684931507,0.404,368.61,35.95,49.22
1999.717808219178,0.369,368.5,35.94,49.22
1999.7205479452055,0.389,368.64,35.96,49.22
1999.7232876712328,0.398,368.67,35.94,49.22
1999.7260273972602,0.347,368.56,35.94,49.23
1999.7287671232878,0.377,368.54,35.94,49.23
1999.731506849315,0.398,368.53,35.95,49.23
1999.7342465753425,0.404,368.55,35.96,49.23
1999.7369863013698,0.382,368.63,35.94,49.24
1999.7397260273972,0.368,368.72,35.99,49.24
1999.7424657534248,0.409,368.69,35.99,49.24
1999.7452054794521,0.407,368.75,36.0,49.25
1999.7479452054795,0.388,368.75,35.99,49.25
1999.7506849315068,0.401,368.73,36.0,49.25
1999.7534246575342,0.4,368.79,36.0,49.25
1999.7561643835616,0.371,368.81,36.01,49.26
1999.7589041095891,0.367,368.73,36.0,49.26
1999.7616438356165,0.376,368.75,36.0,49.26
1999.7643835616439,0.382,368.68,35.99,49.26
1999.7671232876712,0.366,368.75,36.0,49.27
1999.7698630136986,0.377,368.73,36.01,49.27
1999.772602739726,0.414,368.81,36.0,49.27
1999.7753424657535,0.374,368.73,36.0,49.28
1999.7780821917809,0.38,368.69,35.99,49.28
1999.7808219178082,0.363,368.74,36.0,49.28
1999.7835616438356,0.371,368.7,35.98,49.28
1999.786301369863,0.395,368.79,35.99,49.29
1999.7890410958903,0.384,368.82,35.99,49.29
1999.7917808219179,0.391,368.67,36.01,49.29
1999.7945205479452,0.368,368.68,36.01,49.29
1999.7972602739726,0.377,368.77,36.0,49.3
1999.8,0.382,368.73,36.0,49.3
1999.8027397260273,0.398,368.77,35.99,49.3
1999.805479452055,0.393,368.72,35.98,49.31
1999.8082191780823,0.365,368.71,35.98,49.31
1999.8109589041096,0.354,368.72,35.99,49.31
1999.813698630137,0.403,368.67,36.0,49.31
1999.8164383561643,0.404,368.75,35.99,49.32
1999.8191780821917,0.353,368.67,36.0,49.32
1999.8219178082193,0.357,368.83,36.03,49.32
1999.8246575342466,0.398,368.83,36.06,49.32
1999.827397260274,0.383,368.83,36.06,49.33
1999.8301369863013,0.374,368.8,36.07,49.33
1999.8328767123287,0.383,368.8,36.04,49.33
1999.835616438356,0.374,368.83,36.05,49.34
1999.8383561643836,0.385,368.88,36.05,49.34
1999.841095890411,0.341,368.91,36.04,49.34
1999.8438356164384,0.354,368.85,36.05,49.34
1999.8465753424657,0.365,368.78,36.05,49.35
1999.849315068493,0.377,368.82,36.05,49.35
1999.8520547945207,0.346,368.77,36.04,49.35
1999.854794520548,0.392,368.86,36.04,49.35
1999.8575342465754,0.394,368.83,36.06,49.36
1999.8602739726027,0.368,368.87,36.07,49.36
1999.86301369863,0.374,368.87,36.05,49.36
1999.8657534246574,0.383,368.76,36.05,49.37
1999.868493150685,0.423,368.9,36.03,49.37
1999.8712328767124,0.359,368.83,36.05,49.37
1999.8739726027397,0.43,368.88,36.05,49.37
1999.876712328767,0.381,368.87,36.07,49.38
1999.8794520547945,0.406,368.79,36.06,49.38
1999.8821917808218,0.388,368.85,36.04,49.38
1999.8849315068494,0.397,368.81,36.05,49.38
1999.8876712328768,0.386,368.87,36.04,49.39
1999.890410958904,0.379,368.74,36.05,49.39
1999.8931506849315,0.361,368.78,36.04,49.39
1999.8958904109588,0.353,368.82,36.04,49.4
1999.8986301369864,0.344,368.89,36.07,49.4
1999.9013698630138,0.387,368.83,36.06,49.4
1999.9041095890411,0.374,368.96,36.1,49.4
1999.9068493150685,0.39,368.97,36.13,49.41
1999.9095890410958,0.357,368.95,36.09,49.41
1999.9123287671232,0.366,368.83,36.09,49.41
1999.9150684931508,0.405,368.97,36.09,49.42
1999.9178082191781,0.387,368.96,36.1,49.42
1999.9205479452055,0.418,368.98,36.09,49.42
1999.9232876712329,0.408,368.94,36.09,49.42
1999.9260273972602,0.365,368.89,36.11,49.43
1999.9287671232876,0.379,368.97,36.09,49.43
1999.9315068493152,0.38,368.91,36.11,49.43
1999.9342465753425,0.369,368.86,36.1,49.43
1999.9369863013699,0.362,368.9,36.1,49.44
1999.9397260273972,0.358,368.91,36.09,49.44
1999.9424657534246,0.368,368.85,36.11,49.44
1999.945205479452,0.38,368.96,36.1,49.45
1999.9479452054795,0.391,368.93,36.1,49.45
1999.9506849315069,0.377,368.91,36.11,49.45
1999.9534246575342,0.381,368.96,36.09,49.45
1999.9561643835616,0.377,369.01,36.11,49.46
1999.958904109589,0.365,368.89,36.1,49.46
1999.9616438356165,0.398,368.87,36.11,49.46
1999.964383561644,0.37,368.98,36.1,49.46
1999.9671232876713,0.388,368.88,36.09,49.47
1999.9698630136986,0.362,368.92,36.11,49.47
1999.972602739726,0.375,368.96,36.08,49.47
1999.9753424657533,0.366,368.89,36.09,49.48
1999.978082191781,0.368,368.9,36.11,49.48
1999.9808219178083,0.388,368.94,36.11,49.48
1999.9835616438356,0.395,368.85,36.1,49.48
1999.986301369863,0.384,369.0,36.14,49.49
1999.9890410958903,0.35,368.95,36.09,49.49
1999.9917808219177,0.353,368.96,36.1,49.49
1999.9945205479453,0.369,368.89,36.09,49.49
1999.9972602739726,0.367,368.88,36.1,49.5
2000.0,0.364,368.86,36.09,49.5
2000.0027397260274,0.369,368.96,36.64,50.7
2000.0054794520547,0.352,368.95,36.64,50.71
2000.0082191780823,0.383,368.99,36.65,50.71
2000.0109589041097,0.406,369.0,36.65,50.71
2000.013698630137,0.381,368.95,36.65,50.71
2000.0164383561644,0.376,368.98,36.66,50.72
2000.0191780821917,0.387,369.03,36.65,50.72
2000.021917808219,0.353,369.05,36.65,50.72
2000.0246575342467,0.38,369.03,36.65,50.72
2000.027397260274,0.385,368.97,36.64,50.73
2000.0301369863014,0.401,369.07,36.66,50.73
2000.0328767123287,0.377,368.98,36.65,50.73
2000.035616438356,0.386,369.12,36.65,50.74
2000.0383561643835,0.375,369.0,36.64,50.74
2000.041095890411,0.401,368.96,36.65,50.74
2000.0438356164384,0.387,369.03,36.64,50.74
2000.0465753424658,0.366,368.97,36.64,50.75
2000.0493150684931,0.379,369.0,36.66,50.75
2000.0520547945205,0.38,369.04,36.66,50.75
2000.054794520548,0.378,369.04,36.67,50.75
2000.0575342465754,0.404,369.05,36.65,50.76
2000.0602739726028,0.39,368.98,36.62,50.76
2000.0630136986301,0.37,369.06,36.65,50.76
2000.0657534246575,0.374,368.98,36.66,50.77
2000.0684931506848,0.387,369.1,36.64,50.77
2000.0712328767124,0.375,368.98,36.65,50.77
2000.0739726027398,0.327,368.99,36.65,50.77
2000.0767123287671,0.394,369.11,36.66,50.78
2000.0794520547945,0.389,368.96,36.65,50.78
2000.0821917808219,0.397,369.13,36.69,50.78
2000.0849315068492,0.393,369.04,36.69,50.78
2000.0876712328768,0.417,369.12,36.7,50.79
2000.0904109589042,0.398,369.14,36.7,50.79
2000.0931506849315,0.358,369.06,36.69,50.79
2000.0958904109589,0.36,369.16,36.67,50.8
2000.0986301369862,0.383,369.11,36.7,50.8
2000.1013698630136,0.404,369.12,36.71,50.8
2000.1041095890412,0.401,369.12,36.69,50.8
2000.1068493150685,0.383,369.04,36.7,50.81
2000.109589041096,0.396,369.11,36.7,50.81
2000.1123287671232,0.381,369.16,36.71,50.81
2000.1150684931506,0.374,369.12,36.7,50.82
2000.1178082191782,0.395,369.11,36.7,50.82
2000.1205479452055,0.374,368.99,36.72,50.82
2000.123287671233,0.391,369.2,36.69,50.82
2000.1260273972603,0.347,369.13,36.7,50.83
2000.1287671232876,0.365,369.13,36.7,50.83
2000.131506849315,0.354,369.19,36.69,50.83
2000.1342465753426,0.372,369.03,36.71,50.83
2000.13698630137,0.372,369.14,36.71,50.84
2000.1397260273973,0.403,369.2,36.69,50.84
2000.1424657534246,0.366,369.09,36.69,50.84
2000.145205479452,0.422,369.07,36.71,50.85
2000.1479452054793,0.365,369.14,36.71,50.85
2000.150684931507,0.386,369.19,36.7,50.85
2000.1534246575343,0.384,369.11,36.68,50.85
2000.1561643835616,0.428,369.11,36.71,50.86
2000.158904109589,0.394,369.05,36.69,50.86
2000.1616438356164,0.398,369.15,36.69,50.86
2000.164383561644,0.392,369.3,36.76,50.86
2000.1671232876713,0.361,369.19,36.76,50.87
2000.1698630136987,0.392,369.18,36.75,50.87
2000.172602739726,0.347,369.28,36.76,50.87
2000.1753424657534,0.367,369.2,36.74,50.88
2000.1780821917807,0.396,369.31,36.75,50.88
2000.1808219178083,0.394,369.19,36.75,50.88
2000.1835616438357,0.393,369.19,36.75,50.88
2000.186301369863,0.42,369.22,36.75,50.89
2000.1890410958904,0.384,369.26,36.76,50.89
2000.1917808219177,0.375,369.15,36.75,50.89
2000.194520547945,0.411,369.24,36.75,50.89
